ID,Name,Gender,URL
1033,Alabama Community College,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/alabama-community-college/cfid-1033
145,Arizona Community College Athletic,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/arizona-community-college-athletic/cfid-145
146,Bay Valley,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/bay-valley/cfid-146
1032,Bi-State,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/bi-state/cfid-1032
147,Big Eight,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/big-eight/cfid-147
148,Carolinas Junior College,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/carolinas-junior-college/cfid-148
149,Central Valley,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/central-valley/cfid-149
150,Coast,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/coast/cfid-150
151,Foothill,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/foothill/cfid-151
152,Garden State Athletic,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/garden-state-athletic/cfid-152
1028,Georgia Collegiate Athletic,female,https://www.topdrawersoccer.com/college-soccer/college-conferences/conference-details/women/georgia-collegiate-athletic/cfid-1028
